hw(rs1),HW
13,125
16,120
8,110
16,137
14,134
1,22
17,127
11,131
18,106
1,23
15,126
16,122
0,1
13,124
4,59
19,122
17,124
16,141
16,120
15,120
9,120
17,121
13,149
6,92
12,123
0,3
2,35
14,123
14,144
7,88
17,134
12,112
12,136
19,125
11,120
14,126
15,136
16,134
11,131
13,128
7,85
14,135
14,134
16,126
5,74
18,130
9,114
13,123
16,131
12,121
16,146
14,137
16,131
4,60
15,126
17,114
17,141
12,109
15,143
8,120
14,120
9,118
17,130
6,86
16,123
4,78
15,139
16,122
10,123
2,34
4,69
11,122
1,21
9,119
0,1
10,123
15,133
7,105
12,124
6,86
15,122
3,55
14,123
1,21
12,119
10,99
14,136
12,114
1,23
11,131
18,139
11,116
16,137
16,107
15,133
6,91
11,135
5,77
3,60
9,118
6,80
9,125
15,109
7,107
6,99
12,134
13,119
11,125
11,134
17,138
16,139
15,115
3,59
6,91
3,57
5,79
13,108
12,112
15,141
15,130
10,126
15,119
14,123
14,119
17,138
0,3
14,135
15,107
11,123
16,130
16,117
16,127
2,41
6,79
10,125
14,114
3,58
12,120
17,128
14,131
10,125
0,3
11,114
15,131
16,130
19,131
5,87
13,117
12,129
11,124
12,124
16,133
14,132
13,119
3,47
15,135
1,20
6,82
0,3
4,70
10,114
16,132
0,3
15,105
3,52
14,145
4,66
14,137
15,124
5,74
4,53
4,72
16,131
6,93
11,123
0,3
16,138
13,136
4,66
5,81
11,124
14,123
14,137
10,117
15,123
14,122
15,129
10,108
11,106
13,138
6,88
8,106
15,129
15,126
15,123
13,127
14,121
8,107
16,133
3,47
11,119
10,108
16,110
12,118
15,132
14,118
10,124
10,108
8,91
15,137
11,108
15,137
4,69
2,41
14,131
15,137
12,123
16,131
1,23
17,119
16,121
14,141
17,121
8,103
7,99
4,71
12,125
14,123
12,129
6,89
10,101
17,111
17,117
19,139
14,136
9,91
14,132
10,109
17,121
13,130
8,111
11,129
15,117
6,89
16,128
16,146
17,137
10,119
5,75
3,59
14,122
12,115
16,142
14,146
15,122
3,50
14,121
2,42
2,40
9,122
14,130
0,3
12,123
9,98
3,53
16,126
10,109
15,112
11,126
12,123
11,118
15,122
15,125
15,135
10,115
16,150
18,138
0,3
4,62
15,128
17,134
8,103
10,118
18,141
14,131
14,126
8,99
14,125
18,120
13,101
12,124
9,121
8,121
3,55
17,129
10,99
7,86
8,94
14,125
17,123
12,121
14,123
13,121
1,23
15,135
18,134
17,126
10,115
16,124
5,72
17,122
18,124
1,20
9,97
2,40
0,1
9,125
6,78
12,137
8,102
1,17
15,137
2,42
0,1
17,112
10,99
14,134
3,59
14,143
13,124
16,125
8,102
0,3
5,77
13,121
17,137
16,135
12,118
17,120
8,119
15,151
13,133
16,142
13,111
15,114
2,35
0,1
10,129
9,113
6,93
15,132
13,124
10,127
6,87
2,30
18,119
16,112
7,88
1,21
15,122
13,121
14,103
13,137
11,133
16,124
14,138
14,129
3,58
17,103
15,123
7,95
1,23
14,132
11,128
10,119
3,53
15,150
15,119
7,94
2,43
17,131
14,132
2,41
5,84
6,85
0,3
15,131
17,124
14,137
11,125
16,142
3,44
2,33
15,133
4,63
0,1
15,131
14,116
15,131
10,138
10,116
15,133
11,128
17,125
1,22
8,113
17,130
16,145
15,127
5,78
18,125
11,101
14,120
17,123
14,127
18,127
6,99
17,124
12,132
17,111
1,17
15,132
6,97
0,3
12,144
11,105
6,89
16,125
10,130
5,67
6,89
18,118
6,90
0,3
16,127
1,21
8,107
9,119
14,144
17,156
6,75
6,89
16,134
16,145
9,115
14,135
6,87
16,122
10,117
8,107
15,121
8,98
10,133
17,131
6,91
11,123
10,123
6,83
8,118
1,19
1,20
14,109
2,40
1,21
0,3
15,128
14,138
14,130
16,132
13,124
17,125
19,126
10,111
15,136
5,65
9,96
7,104
13,125
2,35
16,134
14,120
11,114
5,69
10,116
16,123
4,62
18,122
15,127
9,97
12,125
12,116
14,118
13,135
1,21
13,118
14,117
6,78
18,127
16,118
18,122
16,119
17,131
16,119
17,131
15,124
7,88
15,129
15,138
13,131
16,143
15,127
6,89
8,109
11,127
6,91
10,108
2,35
9,107
18,127
6,84
6,82
17,146
17,123
6,97
16,138
6,90
2,41
13,135
12,123
9,106
7,91
15,123
9,104
14,130
15,139
12,136
3,46
5,79
0,1
9,102
19,118
7,93
15,120
13,125
11,136
15,129
14,126
16,122
19,136
2,41
14,128
7,103
14,135
9,113
8,100
1,20
7,101
15,132
15,129
13,133
12,145
15,135
6,85
12,129
11,119
14,137
11,129
16,127
18,129
10,122
14,142
1,20
12,108
6,82
16,139
10,116
19,112
13,129
8,111
10,107
9,97
11,122
13,128
18,135
12,118
9,112
8,102
15,130
10,123
20,134
8,106
9,108
17,128
10,112
3,50
16,118
2,36
16,133
12,119
18,132
14,127
11,116
15,126
11,113
9,103
13,139
17,133
16,142
13,118
15,127
15,144
15,121
14,132
12,148
14,128
4,69
3,51
16,128
16,112
1,21
6,93
8,113
14,133
17,122
17,134
14,134
7,97
5,77
5,78
0,1
9,111
10,103
16,127
18,144
15,127
9,117
16,135
10,113
16,118
15,152
3,40
5,83
12,126
18,152
16,118
3,52
10,103
10,98
13,129
2,34
4,68
11,124
2,38
16,133
1,21
15,129
9,116
6,79
10,126
19,126
13,141
9,125
14,118
14,128
13,123
15,131
12,128
18,143
3,52
15,137
3,59
14,124
15,147
8,113
9,125
2,39
0,1
2,41
8,99
9,104
5,82
5,83
2,37
9,118
18,132
14,136
17,138
10,131
4,65
7,110
13,141
13,122
14,120
17,127
15,136
18,127
15,125
6,86
16,128
0,1
15,129
18,116
14,122
9,110
13,143
8,103
7,99
15,134
14,121
3,58
9,122
12,133
0,3
10,113
13,116
11,122
9,127
6,95
15,156
16,151
10,124
11,112
14,137
6,104
14,139
2,39
16,122
13,128
3,54
6,95
4,65
7,95
13,130
10,135
8,116
14,133
12,116
7,88
9,116
14,145
14,120
16,122
17,111
1,23
5,85
7,98
7,89
15,132
12,123
0,3
16,134
1,21
9,108
5,89
15,116
0,1
6,100
11,131
9,121
16,122
9,122
11,127
8,108
4,64
13,113
12,122
5,90
13,129
3,56
12,132
14,134
7,98
4,64
15,128
3,51
5,77
12,137
11,102
9,115
10,117
10,123
3,57
13,138
13,122
2,43
8,102
4,76
10,114
1,23
9,109
1,23
5,69
15,123
16,143
3,52
14,131
17,123
5,75
11,138
17,111
17,122
14,129
15,122
13,123
2,41
16,123
1,20
16,145
3,48
2,36
5,80
14,107
17,128
15,123
3,59
15,128
13,141
2,43
12,126
7,99
16,130
0,3
12,137
11,121
17,129
10,107
0,3
4,77
0,1
10,127
16,124
8,102
10,120
2,37
6,96
6,94
16,119
11,116
18,138
6,91
12,124
15,128
3,53
8,101
14,122
15,133
14,117
13,141
7,106
15,121
15,114
8,106
9,101
11,113
1,23
8,96
15,129
0,1
13,108
3,55
13,125
13,128
15,114
7,97
16,129
15,124
9,109
13,135
6,87
0,1
9,107
15,145
2,39
15,119
6,89
16,118
15,127
15,128
17,138
6,102
10,98
17,120
12,109
13,118
0,3
16,118
16,131
4,66
15,137
2,38
2,39
11,108
9,113
13,120
19,128
15,125
15,141
15,138
15,131
1,21
7,96
15,120
14,143
15,129
14,132
4,71
14,123
16,136
9,123
17,128
15,137
15,117
18,131
21,116
0,3
9,122
16,140
16,125
10,112
9,112
7,97
0,3
3,54
17,128
15,129
7,107
6,102
0,3
5,86
15,127
16,119
15,119
3,57
6,89
17,114
10,120
10,96
3,50
12,122
18,120
15,128
3,54
13,127
9,128
6,90
4,70
15,119
5,79
18,117
10,114
12,117
6,79
8,98
14,110
16,144
16,121
12,129
15,140
15,123
16,138
14,121
15,144
17,126
7,101
3,61
15,146
13,138
1,23
0,3
19,135
14,119
16,115
16,112
11,128
10,125
8,115
11,104
14,129
16,148
15,128
12,125
10,109
10,109
11,109
9,100
4,67
14,145
12,120
16,118
12,116
15,115
13,121
18,140
1,23
12,123
16,112
1,23
8,96
14,131
19,132
13,126
5,74
19,127
18,144
0,1
11,126
12,122
10,111
15,124
4,67
10,111
18,132
13,117
17,130
16,146
15,123
6,81
18,141
9,124
10,118
17,119
15,118
17,141
7,90
2,41
0,3
4,58
12,137
18,141
3,50
14,135
14,149
15,136
15,123
9,121
12,134
11,117
6,76
3,48
6,97
12,124
9,119
20,120
7,96
8,113
11,119
15,135
1,23
10,127
8,112
17,136
17,139
6,95
2,40
2,39
11,125
2,43
17,117
13,120
18,136
15,121
11,107
10,114
9,121
19,133
0,1
8,109
2,32
0,3
0,1
8,106
16,136
8,100
17,125
11,113
17,132
11,131
3,49
14,117
6,93
9,90
16,136
18,146
14,132
8,90
0,3
15,117
9,125
7,102
10,126
3,59
13,127
10,137
16,129
15,125
10,103
13,142
18,156
7,92
0,3
11,108
5,79
16,141
15,139
2,41
4,70
16,118
15,135
11,115
9,123
13,137
9,96
11,120
15,130
9,112
5,88
8,96
2,40
19,131
20,122
17,139
4,60
9,112
10,112
5,88
6,86
14,132
14,141
16,122
11,122
14,123
18,125
9,105
9,109
19,113
14,132
14,130
9,114
14,135
6,87
9,115
16,116
13,145
13,145
10,107
9,113
14,118
17,129
0,3
11,115
11,122
7,92
10,112
9,105
14,123
16,124
10,111
1,23
14,130
10,132
10,121
16,134
17,126
19,132
2,40
16,132
16,130
7,105
17,130
13,130
5,76
12,137
16,143
15,128
14,137
17,122
2,37
18,133
13,128
17,142
17,110
21,153
17,120
6,98
18,124
16,140
11,122
9,101
13,115
9,108
8,112
16,119
9,106
1,23
3,53
8,96
12,116
10,114
6,77
16,143
2,40
13,120
16,144
7,107
9,111
16,144
15,130
16,134
0,3
1,21
4,61
14,117
5,77
18,128
5,81
16,134
1,22
16,131
3,55
10,124
12,114
8,114
15,128
4,60
19,102
14,134
14,124
16,132
13,114
18,131
8,113
9,122
11,112
13,111
13,126
11,129
2,41
10,127
14,116
14,129
10,100
18,143
4,67
9,103
21,129
15,125
11,101
1,23
13,134
3,59
15,127
0,3
15,126
9,110
4,61
0,1
12,116
18,133
0,3
15,125
16,128
9,106
10,114
5,86
16,135
5,75
12,137
10,118
16,122
15,135
16,136
16,137
13,112
7,89
12,121
15,121
16,131
15,122
17,126
11,112
14,126
13,126
13,135
0,1
14,128
16,138
15,118
2,35
5,75
1,21
2,41
13,125
16,140
14,126
13,127
8,113
17,123
14,122
14,124
0,3
11,145
5,71
5,70
10,103
2,34
13,124
13,123
12,121
11,126
14,127
3,54
6,86
6,79
18,131
19,116
5,80
14,123
9,107
15,146
9,100
5,81
9,115
17,125
11,108
8,99
10,115
14,129
17,124
12,127
18,111
14,140
8,98
15,118
17,108
10,127
12,120
15,129
8,104
9,98
5,91
5,78
13,135
17,134
2,41
9,106
10,115
15,133
1,23
13,128
11,113
12,116
14,130
17,129
14,123
20,135
16,130
12,126
12,132
5,66
11,125
0,3
15,141
18,131
18,123
7,100
10,105
16,125
18,127
0,3
19,128
15,123
11,137
5,72
8,107
5,87
16,128
0,1
11,123
5,86
2,42
3,56
17,145
16,143
13,136
0,3
15,132
6,96
15,124
11,129
15,115
11,112
7,83
10,114
13,117
14,135
14,114
3,61
16,112
18,131
16,107
14,133
14,132
5,89
8,114
19,125
5,84
17,130
12,118
16,149
16,145
4,81
16,144
13,115
13,108
14,130
10,120
5,87
16,133
7,99
5,75
3,49
6,97
11,123
0,3
12,116
16,135
7,95
11,120
4,68
9,116
19,119
17,134
14,125
6,89
8,117
5,70
10,114
16,136
17,124
13,133
2,39
15,117
7,75
11,119
19,147
15,129
7,98
17,157
13,125
16,144
15,144
12,118
11,116
14,119
7,102
14,137
16,139
13,114
4,74
9,105
10,126
2,41
7,96
1,23
6,87
18,125
6,89
8,110
14,121
10,124
2,40
17,125
16,134
11,123
14,119
11,127
6,87
10,130
5,78
3,54
9,117
7,108
13,110
15,141
0,3
11,126
16,125
0,1
17,122
3,55
15,136
18,135
13,133
4,62
18,146
13,134
17,124
18,129
13,116
5,86
19,125
16,130
7,89
5,80
6,88
16,123
12,126
15,128
7,112
16,130
13,140
12,120
4,72
12,130
6,92
18,114
18,133
0,1
14,108
18,134
5,81
2,37
10,121
16,121
2,43
15,126
15,131
18,126
11,127
11,111
5,86
13,137
18,124
15,142
15,121
3,52
7,108
10,121
10,103
9,119
13,141
5,66
17,124
15,128
16,116
6,77
14,140
2,37
12,129
16,133
16,137
6,86
4,69
6,93
10,122
11,114
15,110
9,107
15,121
1,23
13,127
16,122
12,117
15,127
7,106
11,129
14,139
13,128
4,64
4,63
3,54
12,124
5,76
14,126
14,111
16,131
10,115
14,127
16,132
15,136
1,21
3,49
8,112
7,106
14,123
15,111
10,124
17,122
18,127
16,133
14,128
15,122
9,120
17,133
15,142
10,116
14,125
3,49
8,103
11,112
1,23
4,67
15,131
18,115
16,123
6,102
15,142
18,131
8,110
5,73
16,127
13,118
15,123
1,23
4,60
13,128
4,76
6,99
12,124
13,141
12,120
0,3
17,131
6,90
4,77
13,129
20,129
0,3
6,79
5,77
15,123
12,110
17,125
2,38
3,54
2,41
9,108
5,71
11,128
4,52
6,79
12,135
18,126
14,130
14,142
12,126
9,101
16,131
14,128
12,139
12,129
14,111
5,68
10,121
0,3
16,138
10,123
17,130
12,121
0,1
11,121
16,128
8,106
11,122
1,19
14,124
8,98
13,121
16,114
16,122
16,143
8,98
20,118
16,117
4,70
14,146
11,118
8,116
1,20
5,77
8,96
14,138
1,23
14,129
14,125
16,141
2,33
15,122
16,135
6,78
16,111
6,98
14,142
18,130
15,148
16,113
2,41
11,127
16,137
14,128
13,123
15,125
0,1
16,129
19,128
6,89
15,128
11,128
15,134
1,21
14,124
15,129
6,95
8,90
10,116
9,125
11,105
16,136
14,115
15,133
16,140
10,122
14,130
10,104
17,127
8,105
13,134
4,68
18,136
14,131
6,90
15,128
5,80
14,131
14,146
19,122
15,139
4,74
13,127
9,100
7,92
10,129
19,125
2,39
8,114
2,43
17,124
13,131
16,115
11,130
14,134
7,98
16,119
10,113
4,68
12,114
6,96
3,54
14,121
11,111
15,126
17,127
14,125
15,117
21,118
16,122
1,23
0,3
10,105
4,70
6,89
12,126
15,125
15,135
3,51
14,127
16,126
14,117
15,125
18,133
1,20
0,3
11,127
13,130
2,37
11,120
10,109
10,139
10,126
4,65
2,38
8,109
15,135
14,121
11,112
13,131
16,123
15,130
11,111
5,74
14,134
16,110
11,118
15,127
10,113
4,72
9,108
10,113
18,129
7,90
15,119
19,140
3,55
12,118
1,20
6,101
8,103
18,123
15,125
20,116
13,138
3,52
14,126
1,21
13,103
16,119
17,140
9,102
5,79
12,106
15,143
17,134
12,127
14,134
13,126
17,120
15,137
8,97
3,54
17,140
16,144
0,3
16,125
17,110
15,131
10,119
13,138
16,127
14,135
11,133
1,23
16,119
17,141
10,117
1,23
14,124
11,146
0,3
15,128
10,108
10,115
19,136
13,116
16,111
14,110
14,129
14,109
17,118
16,128
14,130
16,131
15,107
3,55
2,35
17,115
17,144
6,80
6,100
11,114
6,101
18,134
15,126
3,50
7,100
13,136
16,120
16,134
18,130
21,112
15,141
17,121
10,111
14,129
16,145
9,122
14,127
7,94
5,77
17,135
14,122
9,105
16,133
3,55
14,125
2,43
18,135
1,23
13,132
17,134
10,128
2,33
8,109
1,20
13,148
3,51
3,63
17,126
17,129
1,23
16,136
7,103
3,52
13,140
3,44
14,114
14,123
16,125
7,104
10,120
16,114
12,119
10,106
0,3
9,100
14,130
15,141
11,124
12,110
13,123
16,138
17,127
9,111
11,131
2,41
19,104
5,78
15,131
9,108
10,136
17,104
1,23
4,69
6,93
9,119
2,41
15,131
11,122
7,86
13,121
12,128
3,53
16,135
15,126
13,129
13,131
10,107
9,113
13,107
8,95
12,112
15,127
12,134
7,91
15,125
8,111
16,118
13,127
6,90
0,3
10,127
13,118
16,132
4,69
8,101
6,90
6,101
16,131
1,23
6,78
16,126
13,140
16,135
6,97
9,106
11,105
3,51
6,89
11,128
15,141
5,85
13,140
5,88
9,115
12,138
18,110
15,140
2,41
15,138
14,113
0,1
12,115
18,132
13,120
7,96
17,125
6,89
13,115
4,64
10,125
7,105
10,105
4,72
9,106
17,129
6,88
10,136
15,126
1,21
13,109
19,114
6,99
11,113
10,124
15,126
18,125
16,124
7,89
4,76
12,128
14,144
9,126
7,89
13,135
17,142
13,145
12,110
17,128
15,135
11,113
3,54
15,127
16,141
11,128
11,134
17,123
13,129
17,129
7,93
12,117
18,124
14,127
3,58
10,115
14,127
18,115
9,112
14,116
15,127
8,118
16,128
14,117
13,128
13,126
14,135
4,71
12,128
12,130
3,61
11,121
15,113
15,114
13,131
6,73
13,142
9,91
15,146
16,112
8,96
17,139
16,129
15,125
9,107
17,141
16,126
9,117
5,87
6,94
17,129
18,127
18,139
2,37
15,136
11,119
14,142
7,103
17,139
17,117
14,109
13,119
18,143
16,135
14,125
14,115
12,128
16,137
8,101
6,96
16,156
6,94
3,56
17,108
16,130
12,117
14,140
14,132
13,133
4,68
11,120
14,119
10,115
10,109
12,119
13,129
15,129
10,128
10,122
17,133
7,100
14,116
16,144
5,83
16,135
9,119
8,105
14,108
5,76
14,110
18,114
16,127
15,124
1,20
5,86
14,141
14,134
4,65
10,121
13,118
12,133
15,117
15,125
12,130
16,142
11,122
1,22
6,90
0,1
13,126
13,131
2,35
17,133
15,120
15,124
2,38
16,132
8,109
17,133
13,136
0,3
14,120
14,122
10,102
15,138
6,81
15,121
11,119
12,122
1,23
15,130
17,131
7,80
17,146
13,124
2,29
15,124
12,130
0,3
15,134
18,141
12,123
16,138
7,94
12,126
17,137
16,138
20,119
5,88
16,122
19,138
19,118
14,130
3,56
12,121
7,98
5,79
18,108
9,115
13,120
12,139
15,118
6,95
12,131
6,81
12,125
14,141
17,119
19,125
16,127
18,145
3,57
7,100
18,127
9,114
15,133
16,131
16,146
1,20
12,118
12,123
3,47
16,130
8,122
16,133
3,51
14,132
16,113
17,116
3,51
15,119
14,143
8,103
17,117
10,136
11,119
9,111
12,122
11,139
17,119
7,104
2,37
8,97
17,132
17,120
16,131
15,125
13,117
15,139
14,127
1,22
15,115
5,84
17,137
4,76
16,136
18,144
12,136
14,133
8,95
16,117
15,138
2,43
15,120
7,93
8,97
1,21
15,108
5,78
8,116
13,131
14,132
11,110
16,126
7,99
14,130
11,124
19,123
3,56
16,130
5,65
16,125
17,128
16,143
17,137
14,126
8,113
7,96
6,92
4,58
9,106
13,126
1,23
3,52
11,122
15,121
3,57
2,34
8,101
17,120
9,119
17,106
15,119
16,131
14,138
18,147
14,144
16,140
14,127
6,95
6,102
11,112
15,139
2,36
9,126
13,127
13,140
10,126
15,126
12,127
16,135
12,140
17,133
6,99
12,129
12,108
0,3
11,114
13,127
4,56
14,139
15,124
2,38
11,126
16,132
11,110
1,23
16,129
2,37
15,138
19,127
12,134
10,116
11,105
0,3
14,136
17,128
11,131
12,137
17,133
7,101
17,142
1,20
13,135
13,110
15,117
14,119
5,86
17,113
15,129
8,95
18,126
11,126
1,23
15,117
2,40
14,137
15,127
13,144
16,126
13,127
13,126
5,80
15,127
15,138
15,125
16,122
15,124
13,133
0,3
0,3
12,107
17,138
12,147
14,138
10,114
14,126
19,134
12,123
16,121
15,119
10,115
15,130
13,123
12,109
15,144
10,96
7,102
10,110
5,79
16,128
0,1
9,98
7,100
9,103
3,48
10,100
7,102
14,130
12,116
11,108
16,135
16,116
11,121
6,90
19,135
8,103
11,129
17,127
12,126
16,118
7,94
9,119
14,136
13,116
12,123
13,120
10,110
16,147
16,151
9,100
6,86
2,41
15,120
17,126
4,69
16,131
1,23
13,142
15,137
16,134
6,86
0,3
4,63
16,112
3,55
12,129
10,136
8,118
19,134
10,123
17,124
10,117
9,101
1,22
14,134
17,132
18,138
9,119
16,147
10,127
8,109
7,100
3,52
15,114
7,96
0,3
17,131
12,125
17,127
16,137
17,125
4,71
7,103
13,125
11,129
15,131
12,115
0,3
1,23
3,48
15,129
12,129
14,137
9,111
12,129
14,131
11,123
13,137
16,120
1,21
3,54
14,116
1,21
13,130
16,129
10,119
8,108
14,132
13,131
16,137
1,22
18,136
7,96
11,117
13,119
9,111
12,145
16,111
2,41
13,127
16,131
6,91
9,121
8,86
16,152
12,141
3,61
16,131
13,130
0,3
6,92
10,104
12,119
2,42
16,125
4,69
12,116
17,140
2,42
18,142
2,37
12,118
13,127
13,130
14,115
8,98
10,118
11,130
8,109
7,100
8,91
6,85
15,134
5,79
8,107
14,102
16,130
15,147
10,126
14,128
16,135
13,131
16,130
15,120
11,108
17,124
14,125
9,119
18,119
16,136
10,116
11,116
17,120
5,78
14,130
15,121
11,107
5,83
14,118
20,141
5,72
17,135
16,132
7,95
17,140
16,143
7,102
12,120
16,123
13,124
13,128
15,130
8,86
15,130
12,133
12,128
4,67
14,113
15,118
10,133
8,96
11,116
14,127
15,124
12,139
7,88
17,140
19,129
13,137
16,124
15,136
15,135
12,125
15,116
15,128
18,121
4,72
12,138
18,135
18,105
17,117
9,111
14,135
12,116
6,91
16,123
0,3
3,60
9,116
14,136
0,3
14,129
3,54
4,71
8,108
9,114
0,3
0,3
10,129
4,75
16,124
10,120
13,124
0,3
2,41
13,114
1,23
8,108
6,96
3,46
12,115
13,124
11,129
17,145
12,131
15,120
17,121
15,113
18,117
12,118
14,148
14,126
11,124
4,68
5,82
11,116
12,126
8,105
17,144
7,112
11,134
13,133
8,95
14,131
17,134
12,113
14,125
14,122
9,118
0,3
14,139
1,23
14,128
11,139
18,122
15,142
15,132
17,130
14,120
16,136
15,137
10,117
3,59
20,147
4,50
15,125
16,123
16,126
11,115
16,146
18,122
17,110
14,130
14,115
11,107
13,110
15,116
1,23
3,56
4,65
16,123
16,145
14,138
4,63
8,106
11,136
5,76
7,95
16,105
18,133
9,108
2,41
17,125
12,140
11,125
13,135
0,3
3,53
7,97
17,128
3,46
12,123
2,37
11,121
12,118
9,99
13,116
9,116
4,60
16,111
14,119
10,120
16,140
8,98
15,138
13,130
6,99
15,131
13,129
12,153
6,96
7,95
3,61
10,120
12,121
13,128
14,116
13,121
14,137
13,145
17,123
12,115
14,117
2,40
14,126
16,141
14,140
11,115
12,145
14,128
6,95
3,52
9,111
8,107
0,1
2,32
11,113
15,133
15,127
2,43
5,79
1,23
13,120
15,114
9,116
9,108
17,138
17,152
17,128
15,138
12,124
14,138
19,113
16,124
7,99
7,113
15,140
6,83
9,115
18,127
11,111
9,102
5,76
6,88
18,134
3,56
16,119
8,101
18,132
9,106
5,79
10,133
15,136
11,123
2,43
17,128
5,81
17,129
17,134
11,109
8,113
15,117
11,117
18,124
11,106
16,129
5,70
12,144
8,108
12,119
11,126
4,54
8,93
9,97
12,128
1,21
11,113
9,109
19,128
9,107
17,137
12,132
11,113
9,119
1,23
10,120
14,134
0,3
13,118
15,121
17,121
13,147
8,95
8,88
16,128
3,51
1,23
17,123
17,118
5,75
10,121
2,39
15,119
20,142
1,21
1,22
12,125
4,67
15,141
9,104
18,116
11,123
2,41
2,39
6,98
10,107
15,128
10,116
16,134
13,123
14,132
15,127
17,135
5,77
13,121
12,114
9,125
14,127
15,131
14,113
12,127
16,137
16,131
4,64
16,109
5,68
16,131
16,129
7,91
17,148
7,104
14,127
6,97
12,134
7,98
6,88
14,136
8,110
2,39
5,79
9,104
9,108
15,116
11,123
13,123
12,113
10,128
9,116
13,103
14,129
13,128
16,134
3,60
15,126
16,151
16,118
10,121
0,3
6,85
14,141
12,112
18,106
10,122
10,118
11,129
19,135
10,109
19,113
16,120
13,118
16,124
9,108
12,125
17,147
8,89
17,135
16,112
16,124
3,45
15,137
15,134
1,22
16,139
16,146
0,3
13,136
17,130
15,132
6,96
18,136
13,118
7,90
5,73
10,136
0,3
11,123
12,120
15,113
8,92
15,130
17,101
15,125
17,109
1,23
5,67
17,111
18,122
2,41
14,115
17,135
17,119
12,121
14,126
0,1
16,126
5,85
13,114
13,124
11,114
11,111
7,103
10,115
0,3
14,115
14,139
16,143
15,131
15,119
8,116
11,122
18,131
3,55
1,22
16,130
7,97
15,125
2,33
3,53
9,102
8,100
16,136
12,120
11,115
18,135
7,105
12,131
15,115
7,95
11,105
9,110
17,123
14,116
10,113
17,129
9,112
15,126
18,133
11,125
18,119
5,64
13,123
6,93
10,120
16,127
14,127
11,133
17,121
16,131
12,117
3,57
3,50
8,103
17,137
16,147
7,96
13,123
10,135
15,135
1,21
11,131
15,122
15,133
10,121
19,135
9,120
15,140
5,72
4,75
18,117
8,119
14,139
16,131
11,129
11,132
15,125
5,78
7,92
10,115
1,23
7,90
7,104
6,83
12,133
9,125
9,115
10,117
18,140
16,133
9,106
12,115
9,87
18,143
16,134
6,89
13,144
2,40
17,121
18,103
3,57
14,116
3,60
6,91
12,131
12,127
3,56
17,126
8,97
12,132
9,96
16,133
10,120
11,118
0,3
16,106
15,125
17,142
7,88
8,103
16,119
17,118
13,115
14,124
12,123
15,122
13,134
12,130
1,20
15,126
15,136
10,112
15,120
14,119
7,95
10,121
13,131
12,119
14,112
5,77
14,124
11,118
14,124
15,138
16,140
15,121
4,67
0,3
15,134
14,123
13,133
5,72
9,120
13,121
18,124
2,38
19,127
14,121
16,124
15,129
9,103
14,122
1,17
3,55
4,72
13,135
14,124
0,3
13,133
11,111
13,123
11,136
10,118
8,114
11,116
12,141
17,137
12,104
14,107
1,22
15,114
12,135
8,104
12,139
10,116
16,126
17,119
10,120
12,112
15,123
3,52
6,83
9,103
17,126
13,134
5,82
12,112
16,133
14,129
15,127
6,87
10,120
1,21
0,3
16,128
18,115
8,114
16,141
16,144
15,134
16,115
14,109
0,1
14,135
5,86
12,133
17,122
15,125
6,86
7,107
0,3
16,126
14,129
10,117
13,114
11,130
11,103
18,124
15,133
4,71
16,126
9,114
13,112
16,124
3,52
17,131
15,144
8,110
7,97
15,106
0,3
17,141
2,39
14,139
13,126
11,113
7,88
3,61
13,140
7,98
2,34
10,113
11,127
10,114
15,141
6,97
10,126
14,128
16,130
7,85
10,105
10,94
11,119
14,137
7,98
6,81
5,75
10,111
15,135
0,3
16,124
4,65
16,130
16,115
10,139
13,119
8,97
10,111
11,100
8,111
13,119
16,122
19,151
18,119
8,98
7,100
8,102
0,1
0,3
0,3
9,103
8,97
14,140
17,127
15,127
0,3
14,111
16,121
2,34
13,118
10,115
16,129
13,125
10,133
12,136
3,55
14,137
16,129
14,134
15,126
14,132
4,63
3,54
21,123
1,21
1,23
7,94
14,125
1,21
6,98
15,125
14,119
16,128
17,139
3,47
13,142
10,108
2,37
17,129
12,121
0,1
14,133
17,131
17,118
17,135
17,122
13,130
0,1
17,144
12,109
2,41
14,135
7,101
9,108
2,43
14,134
11,103
1,20
6,80
18,145
3,58
7,102
13,125
0,3
7,97
9,117
1,21
16,136
4,71
13,135
12,112
17,135
15,126
11,128
13,129
11,116
19,126
2,39
16,137
12,117
16,136
1,21
8,112
12,133
16,136
15,122
15,121
15,134
4,63
6,96
3,57
12,122
9,121
15,129
12,132
15,134
9,117
15,121
17,133
17,127
2,41
17,130
15,128
4,57
15,148
14,125
11,122
15,106
17,144
6,86
4,69
16,146
16,139
5,87
8,120
2,41
2,41
13,121
15,122
1,21
16,114
11,122
12,144
5,76
17,112
14,128
5,66
15,124
10,103
0,3
15,137
10,110
16,119
15,146
11,122
10,125
17,128
16,118
11,132
15,113
5,70
14,121
5,81
15,132
11,117
15,131
14,125
18,139
9,124
7,102
14,149
1,23
15,130
7,91
8,112
12,119
11,109
5,84
14,135
3,52
4,66
5,76
7,103
6,94
12,97
3,51
13,137
17,130
12,141
16,124
19,121
16,145
9,110
17,128
18,142
15,131
15,126
8,116
16,126
12,127
13,132
16,141
5,87
7,92
4,62
1,23
1,23
12,123
10,107
17,133
3,49
12,129
15,109
17,130
3,57
14,127
18,138
8,90
0,3
5,80
3,46
17,136
7,96
15,132
16,124
16,122
7,91
18,143
14,119
8,106
6,96
