hw(rs1),HW
9,137
12,117
12,152
9,121
17,102
3,126
13,58
5,120
18,67
11,134
15,113
8,129
4,101
5,69
13,89
0,122
12,3
10,117
6,99
16,90
12,129
12,153
15,137
7,116
14,114
16,122
13,114
13,124
8,117
7,116
17,102
14,124
2,133
12,41
8,133
7,92
15,91
14,123
8,138
11,103
17,113
14,119
15,129
15,126
15,132
17,122
15,133
9,112
19,101
7,123
16,86
18,140
2,131
15,40
7,124
14,107
19,121
8,140
15,104
0,135
12,3
11,110
11,124
11,118
4,118
16,75
9,129
9,103
13,107
13,133
17,136
7,127
21,89
8,130
6,110
13,78
13,129
4,121
2,66
16,33
19,111
13,115
7,116
7,97
16,88
17,128
10,122
5,115
3,72
7,55
17,99
15,128
2,135
4,39
15,72
8,130
16,96
0,135
8,1
15,107
12,136
10,139
11,103
6,128
14,85
12,123
3,124
5,49
10,75
16,107
4,120
14,76
11,134
15,128
17,113
14,120
15,127
18,123
4,119
15,70
17,127
15,128
13,115
7,128
1,84
15,23
16,114
4,149
3,55
9,54
15,112
18,135
8,128
13,118
0,127
2,1
9,40
14,111
15,132
8,115
6,101
14,97
16,127
17,112
12,125
0,128
10,3
16,125
0,124
2,3
14,37
13,126
11,119
17,138
11,135
6,107
8,92
5,111
16,74
14,138
11,131
1,113
16,20
17,131
15,140
12,122
17,118
9,135
15,110
5,123
17,88
0,120
10,3
6,126
7,86
6,107
16,81
2,129
15,32
7,126
11,89
13,129
17,130
13,122
10,128
15,127
15,125
2,139
8,35
3,100
11,51
13,118
19,134
1,117
15,21
14,133
17,143
12,109
17,123
12,134
6,128
7,83
3,105
8,57
10,104
18,120
16,142
9,136
5,113
13,79
3,122
1,48
5,21
11,75
16,104
12,137
14,122
15,132
15,122
7,118
16,99
6,132
16,79
3,126
7,61
16,98
9,120
15,106
15,125
9,147
15,121
8,133
16,98
3,146
3,51
8,49
9,111
12,123
16,117
15,115
9,112
18,111
7,122
10,83
5,122
12,85
12,117
15,118
13,131
2,123
18,39
5,136
0,79
14,1
12,137
18,132
15,123
15,141
13,131
14,135
10,121
0,110
15,1
9,134
11,113
4,119
2,75
2,39
11,40
16,130
11,130
15,128
12,124
10,123
15,130
11,138
15,116
18,118
17,129
15,138
16,123
4,141
14,75
10,125
17,108
5,124
1,74
12,21
15,110
18,128
10,141
9,112
8,105
16,103
11,144
12,119
16,133
13,108
9,120
3,102
16,57
10,131
14,113
11,113
10,113
0,108
14,3
17,109
5,105
3,71
2,48
17,38
9,122
1,113
11,23
9,123
12,118
5,119
14,76
16,142
15,116
9,133
10,105
15,127
6,121
7,88
16,75
17,138
12,138
7,123
2,89
12,37
2,123
14,34
16,115
2,118
16,40
15,130
9,120
11,110
7,119
18,105
14,134
12,134
15,121
18,121
14,126
7,129
11,92
11,123
1,104
8,21
15,96
1,122
13,20
17,137
2,137
17,41
5,114
6,83
16,86
19,133
12,118
10,115
7,112
3,102
9,53
18,118
7,122
18,91
14,129
16,124
1,129
13,21
17,121
4,129
16,67
3,145
1,53
7,20
4,89
5,72
10,76
17,120
16,127
17,127
19,118
15,97
0,127
0,3
8,1
20,108
10,146
7,110
0,102
11,1
16,100
14,126
10,119
0,127
16,1
13,138
13,118
19,143
16,129
0,116
14,3
4,130
14,75
12,124
14,141
8,123
5,98
16,90
9,115
2,125
7,36
0,106
1,1
13,20
18,130
15,135
10,129
15,111
10,120
9,116
0,128
18,1
9,122
15,104
15,112
14,128
19,123
13,131
15,120
7,136
12,91
16,104
14,129
16,131
9,134
16,107
17,125
15,129
8,135
14,99
18,130
7,139
17,100
4,132
11,73
17,124
8,109
7,93
16,96
12,111
13,129
14,149
16,136
15,125
12,134
1,134
17,20
17,133
12,120
4,119
2,72
13,41
13,132
17,134
9,134
10,125
15,122
4,123
6,69
15,88
16,139
2,123
11,40
6,146
5,91
11,75
5,111
8,89
12,100
15,118
15,131
7,129
8,100
17,114
6,131
16,86
12,125
13,126
20,130
7,124
13,101
4,121
12,78
15,109
10,118
9,113
16,115
19,125
18,139
4,121
11,72
19,99
14,121
18,139
9,129
13,110
12,126
16,125
3,118
8,58
11,116
14,132
12,128
8,132
15,105
16,130
11,129
15,110
11,143
12,119
0,123
3,1
17,59
15,126
6,141
12,90
17,119
16,138
5,140
10,78
14,128
15,137
7,152
14,109
17,136
13,151
1,122
16,23
14,119
9,121
14,104
13,126
10,131
18,98
3,137
4,52
4,75
15,68
10,144
5,127
14,92
2,127
12,35
17,116
6,141
16,92
16,107
16,121
3,125
14,62
18,131
3,123
7,45
2,91
7,37
9,96
12,113
5,128
17,68
6,130
10,95
4,111
1,77
1,21
1,23
1,23
12,23
19,124
7,117
16,110
14,120
14,124
19,133
2,123
2,43
9,37
13,98
14,153
7,130
7,89
8,93
6,103
15,82
7,120
16,82
12,134
16,125
10,128
12,123
17,124
17,144
6,132
5,99
18,86
7,134
10,88
9,132
3,98
7,55
18,86
12,141
13,131
1,116
16,20
9,137
13,114
18,124
2,125
3,35
11,51
9,111
2,119
14,29
16,128
15,127
19,128
11,133
5,125
7,73
12,87
18,131
17,126
14,108
0,115
12,1
12,121
8,125
14,107
7,132
18,111
11,133
15,125
9,129
13,120
17,118
9,119
7,111
5,112
2,82
1,39
6,20
17,90
5,121
9,76
2,122
9,41
13,112
10,129
10,123
1,128
6,23
12,87
17,122
9,131
15,102
11,135
17,103
14,113
10,154
16,130
0,140
15,3
4,132
6,69
14,91
11,126
13,111
16,138
4,127
7,79
8,105
5,113
19,76
14,136
11,135
13,135
13,109
6,130
15,89
14,137
4,142
2,70
11,41
15,123
6,134
12,76
1,121
15,20
16,145
15,141
17,152
7,108
7,108
19,99
15,132
19,125
12,135
7,134
11,98
20,120
3,115
11,56
13,112
3,122
18,52
10,126
4,103
11,64
17,126
6,135
6,87
14,88
13,119
9,132
18,114
14,132
14,123
15,109
1,133
8,23
5,118
1,80
11,21
5,129
6,77
18,97
4,119
0,63
11,1
13,119
15,134
12,133
14,125
16,114
15,134
1,137
5,20
17,81
12,122
3,127
16,56
10,129
3,134
4,56
12,62
14,114
0,131
6,1
1,84
17,23
2,129
6,40
4,91
12,69
9,128
14,121
17,143
11,143
9,123
6,126
1,90
5,22
9,84
6,127
13,88
8,132
9,94
4,123
11,69
6,124
6,85
15,88
13,126
9,136
11,108
15,125
12,137
4,118
16,72
3,131
5,50
2,68
14,41
0,136
3,1
3,55
18,49
11,111
15,109
7,117
6,99
14,88
10,130
4,106
10,74
13,113
19,126
14,120
12,133
11,119
17,123
18,103
16,114
12,131
9,125
14,118
14,129
8,128
11,109
16,120
13,113
12,123
3,130
1,49
1,19
14,23
8,137
17,96
5,134
16,84
0,131
6,3
16,97
14,137
14,136
14,122
12,131
15,125
12,131
14,131
3,135
4,51
11,60
18,114
19,129
12,115
17,112
14,124
12,123
12,122
15,135
16,117
1,132
13,21
0,116
19,1
16,105
0,136
16,3
5,123
18,89
10,146
11,123
7,122
12,100
17,115
0,127
11,3
10,131
9,121
16,98
4,135
17,67
16,144
3,125
10,53
14,123
11,123
9,127
15,102
15,133
15,141
13,140
4,128
17,70
17,135
18,122
2,139
10,41
11,119
13,117
17,124
15,126
0,135
15,3
13,125
8,129
6,100
9,90
4,108
6,71
1,92
16,21
12,132
4,119
16,65
14,129
7,119
8,107
2,111
16,39
13,133
2,124
13,41
13,126
16,123
14,126
14,131
14,136
5,127
16,86
18,131
14,110
18,118
10,107
9,114
5,97
12,75
5,129
9,73
2,115
3,37
9,61
6,114
12,89
15,129
14,114
9,129
15,114
18,126
16,118
6,116
3,87
11,59
13,136
8,138
13,96
5,128
4,76
12,75
4,119
9,76
11,121
1,114
7,22
13,91
1,134
11,19
5,117
3,72
14,56
17,144
13,124
10,120
0,124
17,1
16,121
14,113
14,121
2,140
5,40
16,72
3,131
10,50
15,115
10,144
2,113
11,39
17,119
5,137
18,72
17,131
5,128
6,77
4,90
6,77
16,96
6,130
14,88
3,131
1,57
15,23
6,114
16,94
6,135
18,94
0,138
9,3
5,117
13,88
14,122
13,130
15,129
16,128
14,111
14,134
20,147
15,128
12,124
2,132
17,36
15,120
13,118
16,139
9,138
15,109
5,115
16,86
15,132
13,127
4,133
15,69
13,144
14,110
8,126
15,117
15,145
7,120
9,104
2,112
6,34
12,89
16,110
6,122
13,79
8,125
14,114
16,146
16,129
10,139
12,119
16,121
12,127
0,131
6,3
9,80
11,104
0,126
7,3
13,105
15,127
9,153
13,125
2,117
5,38
15,73
2,117
11,41
7,126
16,100
15,111
10,135
10,119
15,113
15,109
11,135
17,121
5,132
7,76
5,96
16,80
13,136
17,122
16,136
2,118
17,39
12,131
15,118
18,135
12,137
19,129
1,137
11,23
16,126
3,119
1,51
15,23
2,114
10,40
15,114
12,134
0,121
3,1
17,50
16,128
13,123
11,145
15,134
14,137
18,109
16,141
9,123
15,126
10,128
17,121
2,127
10,36
14,120
14,122
2,133
13,37
1,127
14,23
17,146
16,112
13,127
8,143
10,119
11,129
11,115
0,136
6,1
16,95
10,121
16,107
15,130
18,126
17,134
16,131
14,121
15,117
11,137
0,128
6,1
4,98
16,75
16,126
0,130
5,1
12,80
14,130
1,131
3,23
0,59
10,3
1,100
16,23
14,124
1,119
3,23
11,53
8,118
6,108
7,83
19,95
15,111
17,125
4,124
15,70
17,111
0,132
14,1
16,138
15,116
15,117
3,132
8,56
4,100
12,62
11,139
6,123
7,82
8,105
4,95
3,69
15,51
16,131
17,142
14,129
16,141
3,127
15,49
6,118
16,98
11,129
5,139
12,78
15,132
6,128
11,79
1,124
7,21
4,91
2,66
19,40
1,124
13,21
16,142
1,141
7,22
9,86
18,113
16,128
8,133
16,104
19,114
3,126
11,59
10,125
14,108
13,118
14,119
17,114
8,128
5,90
11,62
14,123
14,125
3,122
1,55
14,23
11,131
14,136
17,135
6,130
8,86
7,96
11,92
13,144
3,136
0,45
14,1
11,140
13,131
6,131
12,100
15,131
13,128
18,130
15,135
17,139
5,120
16,70
17,142
17,110
18,150
15,123
2,122
14,37
13,118
18,131
10,110
10,121
15,124
10,136
10,119
17,130
17,130
2,113
11,38
9,118
0,108
8,3
17,118
7,126
13,80
14,125
12,123
12,131
16,118
17,141
2,143
1,42
14,20
14,135
17,119
16,135
14,123
2,131
16,33
8,127
14,95
3,135
14,59
4,126
18,75
10,130
12,90
12,129
6,125
14,88
18,136
9,139
13,115
1,124
2,23
16,40
17,128
6,131
10,99
16,120
15,122
13,138
16,134
6,128
18,89
4,138
17,67
15,141
14,152
8,139
4,107
11,64
15,136
12,131
16,132
16,128
11,150
17,100
17,111
15,115
17,133
1,128
9,21
14,123
15,117
13,146
2,135
15,40
3,128
16,61
4,138
3,71
11,52
18,111
15,114
14,129
15,100
16,139
7,120
9,102
13,106
4,128
16,62
12,121
1,140
1,20
15,17
16,115
13,115
2,112
14,32
0,124
20,1
12,122
0,128
14,3
7,123
13,103
15,117
12,124
9,121
17,114
9,137
14,105
20,130
7,122
6,85
15,87
13,124
0,123
9,3
11,121
15,117
15,135
15,137
16,131
1,133
2,23
2,41
5,38
19,70
13,139
14,111
2,133
4,41
2,70
4,41
14,70
2,129
11,41
17,127
16,127
4,119
6,63
15,92
16,151
9,129
14,99
13,122
0,133
5,3
11,95
5,110
19,72
14,128
8,147
1,104
4,23
10,71
12,113
15,125
4,124
18,69
13,141
4,117
9,66
17,116
11,128
9,118
5,116
17,84
15,127
15,122
12,131
5,127
3,83
15,61
13,127
14,122
15,137
2,128
15,35
15,130
1,117
10,21
7,107
17,103
18,111
15,145
12,130
10,130
2,114
17,40
18,129
14,126
16,123
4,134
4,77
16,71
19,125
5,128
11,77
15,129
15,113
5,141
11,86
0,129
15,3
10,135
5,126
10,83
16,110
20,128
13,129
6,120
14,92
14,132
8,122
14,98
14,132
8,128
13,110
16,132
10,133
17,132
11,143
14,114
10,131
10,128
4,111
4,62
6,59
5,88
15,70
14,145
9,125
14,105
3,127
14,59
10,135
5,119
18,83
12,128
4,123
7,68
13,106
7,118
15,109
13,122
5,128
14,65
17,134
9,134
0,118
8,3
15,114
7,138
17,91
13,122
15,133
14,147
10,129
17,105
15,136
4,128
7,62
16,83
14,126
17,124
13,116
12,128
9,125
16,114
14,125
19,130
4,104
18,68
14,133
13,118
4,127
14,76
10,120
3,141
4,53
17,67
17,134
0,125
14,1
11,128
2,115
17,43
6,128
3,92
15,57
15,121
16,123
9,132
14,116
10,119
12,105
3,113
15,51
16,126
2,127
11,39
4,109
16,69
13,114
15,131
2,133
15,43
8,139
6,113
16,85
3,119
3,53
15,51
6,140
18,99
3,134
11,54
13,125
14,129
6,131
15,96
8,135
13,100
11,109
18,132
12,126
15,105
3,137
16,47
14,125
13,137
14,123
12,128
10,149
1,121
18,23
5,139
6,81
14,90
1,122
12,23
17,133
13,117
5,137
1,79
17,21
11,124
18,132
0,119
16,3
13,114
18,132
15,131
8,127
3,106
3,55
15,53
10,119
15,107
0,117
2,1
14,41
6,131
6,87
16,76
8,120
3,118
13,59
12,128
13,135
17,129
7,130
11,94
15,113
2,139
11,43
3,112
6,58
17,98
13,127
12,131
17,129
13,116
9,120
7,111
7,106
14,100
15,126
10,128
11,111
9,111
11,110
1,113
19,23
17,126
14,130
8,142
8,108
13,106
15,121
5,127
13,85
10,122
2,128
18,34
16,110
4,136
19,67
12,115
12,126
11,135
12,126
15,120
2,126
10,32
4,125
16,66
6,131
11,108
8,129
17,99
17,128
7,140
17,107
4,132
16,72
6,129
11,88
11,129
5,117
17,71
2,117
16,35
18,133
12,134
5,130
13,79
9,129
12,116
13,125
1,127
10,23
2,108
8,39
4,101
13,71
14,130
16,123
6,128
14,94
14,142
14,109
10,116
16,114
17,130
3,110
10,56
17,111
5,136
14,80
12,132
17,121
17,119
4,139
11,53
6,119
6,101
15,76
12,131
11,129
13,125
11,118
10,122
2,118
12,36
17,128
15,148
20,123
15,137
10,123
7,106
13,94
4,135
1,64
4,22
15,71
2,122
8,36
15,120
15,124
5,122
8,78
16,97
9,108
2,113
8,43
6,108
0,91
2,1
13,37
15,134
0,114
14,3
0,112
16,3
13,140
0,137
15,3
17,121
16,130
13,125
15,129
13,124
2,119
16,43
18,127
15,142
0,135
10,3
15,122
5,111
11,77
16,124
11,116
15,149
13,129
14,117
12,138
17,130
4,140
15,60
0,142
13,3
0,146
18,1
16,130
0,112
8,3
17,102
13,118
14,125
5,149
16,82
5,118
15,88
20,145
15,131
17,128
16,129
3,114
10,59
9,121
14,101
13,119
15,121
0,131
1,3
18,23
9,148
9,99
8,121
0,100
5,3
7,87
13,95
15,125
12,133
14,105
1,140
8,23
15,115
7,119
8,103
2,123
1,40
12,23
11,126
18,116
11,139
19,106
13,133
11,128
15,118
2,128
12,39
2,122
15,39
11,125
6,108
5,86
7,77
14,90
16,132
8,107
4,111
10,67
12,107
6,116
17,94
15,128
15,131
14,138
7,124
13,97
12,130
13,126
14,130
3,146
1,59
3,20
13,59
10,133
0,116
1,3
5,23
18,72
9,110
15,99
18,125
7,131
12,96
8,126
15,113
16,108
9,151
2,114
14,43
1,113
18,23
1,125
0,21
9,3
17,116
2,123
2,35
3,35
9,54
11,119
0,115
11,1
7,117
7,98
15,94
6,117
8,94
18,101
6,136
15,72
12,120
16,125
4,146
15,63
11,134
14,136
15,109
8,119
14,114
5,128
16,88
14,132
12,128
9,124
7,111
9,86
7,122
4,96
10,74
3,120
18,52
10,119
10,130
6,133
17,87
9,118
16,114
16,130
2,137
0,33
2,1
18,35
10,122
10,111
13,117
5,130
18,64
15,132
17,131
16,129
4,138
1,73
15,23
16,136
5,135
10,79
3,119
18,54
14,128
16,141
8,128
13,105
13,148
0,120
3,3
5,47
5,77
15,83
10,124
9,117
17,119
17,122
19,120
15,131
17,129
11,127
14,122
18,137
14,130
10,115
1,117
15,23
15,131
3,137
14,59
13,143
9,120
14,115
18,121
5,116
14,85
13,132
3,112
4,57
8,68
2,99
14,43
10,125
15,102
1,131
1,21
11,23
6,118
17,89
0,124
11,3
3,132
13,52
11,128
12,122
17,104
4,135
11,57
16,124
0,114
9,1
5,99
16,80
13,117
8,106
15,96
18,126
14,138
2,138
8,43
13,101
15,145
10,126
13,106
8,130
16,112
11,141
14,128
15,107
17,130
14,139
10,126
12,114
12,119
7,103
20,99
17,115
16,129
11,130
2,130
16,34
3,151
17,57
0,125
15,1
10,123
8,116
5,114
19,87
4,116
19,59
14,114
10,138
15,132
1,113
19,22
13,121
12,124
17,122
8,142
6,106
7,96
16,89
15,125
17,137
11,137
3,117
16,50
11,136
9,118
14,108
16,131
8,129
10,112
16,110
7,142
17,98
2,136
15,43
15,112
10,129
7,111
10,74
10,108
7,114
16,108
13,118
15,127
4,145
16,67
14,132
16,117
17,118
14,124
0,136
4,3
8,75
3,95
13,57
19,129
4,137
2,71
8,40
15,115
10,129
15,114
6,117
17,90
14,123
19,121
15,128
6,131
5,78
16,74
14,123
9,118
7,124
15,102
19,129
3,135
14,52
19,135
7,133
18,112
13,123
1,118
4,21
15,77
14,134
14,125
12,126
13,117
19,129
1,133
8,20
15,109
14,127
11,88
16,114
12,138
14,125
10,120
12,127
8,125
17,109
12,126
0,120
7,1
19,101
14,118
17,132
12,129
13,143
17,130
14,126
13,120
17,116
8,134
15,93
9,127
13,113
9,112
11,108
15,117
3,111
5,60
6,92
13,80
14,133
2,145
13,35
14,117
14,134
14,131
3,131
14,56
3,130
17,53
13,125
15,133
4,123
14,68
15,140
0,150
15,3
7,129
8,95
15,112
15,120
13,132
12,136
13,120
12,137
0,129
2,1
3,40
18,50
10,121
10,123
16,119
14,134
11,130
15,120
16,127
6,137
17,90
12,146
12,123
8,131
15,93
7,119
16,94
17,126
9,128
10,107
19,119
14,121
2,123
14,41
16,123
2,135
17,35
2,144
4,43
13,71
2,140
11,35
11,110
11,123
13,127
15,147
16,125
6,145
14,98
17,125
12,116
2,112
15,35
13,130
9,124
8,124
17,96
7,127
7,96
8,103
15,103
6,126
15,99
12,150
1,142
15,20
14,133
16,134
17,122
20,118
15,129
15,110
11,127
14,134
7,120
9,106
5,110
17,68
14,117
12,130
17,126
16,134
15,142
0,121
5,3
9,79
13,120
5,148
7,80
20,101
15,135
3,118
16,50
13,121
3,123
1,47
18,21
14,128
13,111
10,118
13,112
14,127
12,125
16,126
12,138
11,119
9,129
15,122
3,119
18,56
16,118
15,151
11,138
14,118
17,115
16,152
14,134
12,116
15,115
18,126
14,128
3,120
5,58
4,80
14,66
9,138
7,113
6,96
17,86
13,133
7,114
13,92
4,117
17,62
13,110
15,125
18,105
7,118
12,89
17,133
11,128
20,119
10,135
17,129
0,129
12,1
6,124
4,78
1,62
13,21
15,132
4,134
1,70
6,20
16,97
0,130
8,3
15,98
2,138
5,38
19,82
2,120
9,38
14,116
17,131
10,128
18,111
14,125
2,122
2,43
6,34
9,103
14,121
1,140
15,20
12,129
8,122
3,114
11,57
3,115
9,48
0,117
14,3
1,133
12,23
16,120
1,148
15,23
12,141
12,134
15,123
13,141
10,136
3,103
0,52
18,3
16,139
1,126
3,23
17,51
14,118
6,127
0,75
15,3
18,125
0,124
14,3
3,129
6,57
14,87
6,127
14,80
14,114
9,136
7,116
14,99
12,120
5,153
6,78
16,92
1,140
15,23
0,124
13,3
7,120
9,88
11,123
16,115
14,130
9,135
12,131
3,126
10,51
14,111
15,127
12,143
5,129
15,88
14,104
0,120
8,1
11,109
12,129
17,120
1,133
4,23
12,75
2,125
4,34
12,69
15,145
14,136
17,134
10,136
9,103
10,113
3,123
10,42
14,118
8,123
13,104
18,128
16,130
13,118
3,112
16,52
10,134
10,102
12,128
14,117
7,148
10,111
11,111
16,113
5,139
16,84
15,115
9,124
14,114
4,134
16,64
8,127
14,116
18,137
13,131
8,110
7,105
6,88
14,96
3,119
17,59
17,132
5,121
12,83
14,129
7,140
10,107
6,118
15,95
0,126
13,3
15,112
1,121
17,23
16,118
15,132
17,139
9,139
4,112
6,69
12,94
15,116
11,122
15,120
5,130
6,82
16,89
1,135
16,23
10,141
15,108
11,122
3,122
13,52
13,123
12,125
11,131
5,126
16,76
17,135
13,132
1,128
6,21
6,90
0,72
15,3
18,136
0,137
13,1
2,115
15,38
15,140
16,138
8,137
16,103
7,112
15,100
15,124
7,108
13,90
4,119
15,67
7,139
18,83
3,139
8,53
18,95
2,128
16,41
3,133
2,52
4,38
14,67
15,141
12,124
8,119
13,103
13,115
6,137
11,97
13,115
7,137
11,98
5,124
3,76
15,54
17,142
15,122
0,132
9,1
4,109
13,63
16,126
13,138
15,141
13,133
7,125
17,99
15,127
9,128
5,117
17,70
15,130
11,110
17,121
13,129
18,127
9,136
14,122
7,124
6,103
3,88
15,53
19,153
16,116
7,119
7,108
0,105
8,3
4,111
4,75
11,65
12,124
11,124
2,128
12,39
1,139
3,21
18,58
17,117
7,128
14,97
15,122
5,125
17,77
18,112
17,136
18,135
0,127
8,3
16,111
5,147
10,74
13,118
0,129
14,3
11,125
7,103
15,113
5,119
3,78
15,52
15,116
12,121
14,126
3,133
10,56
13,106
14,130
16,111
4,140
11,75
16,127
1,127
15,17
16,110
10,139
16,122
1,110
16,23
10,137
10,122
13,130
5,138
15,87
8,127
9,101
10,106
18,122
17,135
1,132
17,21
8,125
1,97
15,20
9,130
0,100
17,3
1,128
14,20
12,124
3,112
9,48
18,103
1,138
0,23
5,3
6,86
15,79
16,119
6,128
6,106
11,89
11,128
13,117
13,131
4,122
16,71
6,138
13,92
16,144
3,136
7,53
1,100
14,23
3,119
16,55
8,133
15,124
4,132
13,69
6,114
1,91
15,23
16,123
9,118
14,114
14,128
16,112
14,134
0,137
14,1
10,154
16,110
13,133
15,128
0,130
4,3
16,66
14,130
18,122
14,133
8,122
2,114
14,40
17,117
16,140
12,132
1,131
12,20
14,129
3,124
0,51
12,3
7,118
14,97
3,117
14,55
12,143
13,135
7,133
12,99
13,138
18,137
12,144
7,112
12,95
2,108
16,38
7,137
1,97
15,20
17,131
13,134
16,118
1,124
19,21
15,122
8,129
4,100
11,68
16,124
14,117
17,126
15,148
11,127
8,115
4,100
1,59
12,20
2,106
15,32
15,122
9,127
17,116
15,135
8,141
13,109
7,129
16,103
15,131
17,126
17,134
3,129
16,53
14,119
13,117
3,126
11,55
17,127
5,129
16,74
10,126
5,106
4,87
15,73
12,120
14,139
8,124
13,95
4,124
16,63
13,118
6,144
11,96
9,118
16,122
12,119
14,117
16,128
20,122
14,140
11,114
2,122
14,35
12,121
16,108
15,132
10,139
14,111
16,130
9,139
5,132
12,75
15,105
19,141
18,124
16,131
4,135
15,80
6,130
4,98
0,58
17,3
12,148
16,123
10,131
12,103
18,113
12,118
17,125
16,130
9,135
6,117
1,90
0,23
16,3
12,126
8,113
7,93
1,93
21,21
14,138
11,126
12,127
16,113
15,131
7,128
8,106
16,107
6,131
14,87
8,109
18,104
15,128
3,125
9,51
15,111
11,135
5,112
3,76
15,54
17,134
16,119
14,115
13,129
18,131
16,114
12,122
7,127
15,97
1,123
9,23
1,110
11,23
1,119
7,23
18,103
5,121
4,78
12,77
15,117
3,133
16,53
17,138
5,110
17,77
14,133
14,132
16,140
17,146
3,138
14,49
3,132
5,61
12,78
14,109
15,127
13,121
9,123
11,97
0,112
14,3
9,119
3,111
12,60
11,129
6,132
14,95
15,136
17,128
15,141
6,115
8,85
17,95
5,143
11,68
8,119
7,108
2,109
16,32
11,111
4,128
19,68
19,120
1,155
11,23
6,109
4,103
12,71
3,137
7,55
14,90
16,125
15,134
14,129
15,120
6,140
3,78
12,51
15,108
13,124
15,112
15,134
8,128
9,91
10,105
15,107
8,130
15,112
6,115
11,80
3,120
18,53
4,131
1,73
9,22
16,97
11,112
16,131
16,119
16,135
14,114
16,150
3,134
6,56
8,82
8,99
8,98
15,106
15,127
17,128
16,127
13,138
4,138
18,63
16,147
2,130
16,41
14,147
14,126
16,137
14,146
11,120
16,116
17,133
21,127
14,128
18,127
16,142
2,122
6,38
0,104
14,1
10,110
13,129
15,128
17,139
16,122
1,143
18,23
13,138
5,144
0,87
16,3
12,137
17,125
8,133
14,111
15,131
17,133
15,135
13,118
14,102
11,117
16,114
2,134
3,43
7,50
8,99
15,90
5,147
3,86
4,46
9,54
11,112
17,127
13,125
16,135
2,121
13,39
13,131
15,129
14,133
8,120
3,91
10,54
12,119
12,132
13,117
16,128
18,134
14,117
17,121
14,131
16,131
2,132
13,36
16,141
13,124
15,130
17,137
0,142
7,3
0,77
15,3
9,148
16,99
11,119
14,111
8,125
2,112
17,32
14,127
8,122
0,98
8,3
12,86
2,117
17,38
16,126
14,120
14,144
11,122
9,129
1,122
13,23
8,122
12,97
1,110
8,20
7,105
18,103
14,112
16,124
8,130
4,110
6,68
1,91
6,20
9,88
14,109
18,121
0,119
15,3
7,135
11,110
8,107
10,96
14,105
17,131
14,123
14,125
16,118
8,138
14,107
2,130
16,41
11,119
10,105
3,115
2,55
8,41
9,119
8,102
6,108
16,104
16,136
18,135
18,137
19,118
17,130
13,115
18,112
12,142
12,118
15,131
17,135
5,106
7,78
9,106
5,102
10,82
10,130
17,108
10,129
6,120
16,99
1,128
3,23
11,63
18,131
11,132
6,119
8,87
7,113
12,98
6,123
5,90
0,87
8,3
11,101
7,107
14,98
19,143
16,137
6,124
16,98
18,118
7,101
16,95
16,129
3,122
4,55
13,71
5,121
15,69
6,138
11,88
16,135
3,121
17,51
16,127
17,136
16,118
18,115
14,126
2,126
16,42
18,119
14,125
13,120
9,111
5,109
4,78
10,68
10,122
14,110
13,127
14,143
12,126
12,135
6,118
16,79
8,140
14,96
12,145
16,113
5,123
13,82
13,125
9,117
11,109
2,127
4,41
5,70
3,81
3,57
7,53
0,91
10,3
6,138
8,82
4,112
15,66
14,132
17,131
16,133
17,125
13,135
9,125
17,114
15,128
12,126
15,122
3,113
10,55
18,123
15,121
16,112
16,124
10,116
10,118
15,120
15,139
4,140
1,65
4,23
14,67
17,117
0,118
13,3
20,111
16,133
13,130
17,130
11,132
8,125
11,97
2,140
10,41
4,130
10,70
10,128
16,112
3,135
16,60
17,123
11,128
15,114
17,122
16,133
19,142
13,122
14,121
12,126
9,133
13,103
10,122
4,120
13,68
1,130
3,20
9,56
1,104
15,21
16,132
8,133
7,101
18,99
15,146
16,120
15,147
16,130
7,124
14,98
19,130
15,131
9,127
10,106
3,124
14,61
11,128
19,116
15,131
16,132
2,135
11,35
17,110
11,125
9,115
17,122
17,115
1,124
14,20
16,131
15,113
1,118
14,23
17,95
0,119
14,3
20,130
1,106
7,23
15,69
13,132
14,136
10,129
16,125
5,137
12,86
13,108
1,106
14,23
15,126
14,119
15,111
4,127
4,68
1,66
10,23
12,119
0,123
13,1
17,115
16,123
16,140
15,124
0,137
11,1
2,126
16,42
10,130
12,108
17,123
4,133
15,62
17,126
17,133
14,134
19,134
15,130
13,113
5,125
2,94
14,42
6,121
7,81
13,103
8,117
13,108
3,139
18,55
15,110
17,127
11,123
13,130
6,126
2,105
3,33
17,49
6,130
14,102
9,125
18,102
13,136
14,119
11,115
17,124
13,118
15,125
7,137
5,102
14,88
16,108
8,150
18,100
8,129
18,107
12,126
10,136
12,117
1,125
14,23
16,130
13,137
15,114
16,119
18,118
14,117
15,109
16,155
6,138
12,81
16,118
12,136
11,112
13,104
16,113
15,115
0,124
17,3
4,119
13,71
15,132
17,119
8,139
18,109
16,125
12,130
3,127
12,51
12,123
2,123
16,41
10,114
14,112
14,129
1,132
5,21
14,73
17,126
4,126
5,69
16,75
15,138
10,126
9,127
18,105
2,122
5,41
14,72
9,126
11,117
7,115
20,105
12,123
16,127
13,142
15,129
12,130
17,134
6,124
9,94
11,113
0,127
16,3
17,140
8,130
5,125
3,80
15,55
14,128
10,141
15,116
5,121
4,93
10,75
0,121
13,3
8,130
12,101
18,114
19,145
12,133
6,121
9,83
16,106
11,129
15,120
18,123
6,122
3,88
3,51
13,46
6,114
12,86
